text,label
1个军营中最多能储存1000名士兵。,1
读书不要贪量：而是要多思考；这样读书才能获益。,2
没有食欲。午饭随便吃了点。回去换衣服。下午要体测。唉。,0
#愚昧得一诺千金，勇敢得一字千钧#你问我，今生做哪种人，成败盖棺才定论Этойволшебною”бархатнойночью”Янемогууснуь”что-томешает,0
今天路上偶遇到两只犬两只犬可爱到爆炸啦,2
我好爱那个语言课的老师可是这周就要结课了好羡慕她的丈夫可以拥有这么好的女人每天都笑哈哈的多好啊,2
最近两个月总是噩梦每次无外乎是被人追杀和目击杀人好害怕，睡到半夜被惊醒更害怕，我每晚梦见这些,0
这几天🍼越来越有障碍了，喝也哭，不喝也哭，又推开，又哭着要。纠结性格开始显现,0
怎么每次一看老电影总是忍不住流眼泪这几天抽空把喜剧之王这个杀手不太冷还有春光乍泄和东成西就又看了一遍不知道是触景生情还是感同身受心里难过压抑的不是滋味,0
常州恐龙园好玩排行榜第一名水域惊魂。一，全国唯一有水牢环节鬼屋。二，全国唯一游客打手电的鬼屋(队首和队尾)。三，很多员工扮鬼吓人。队尾用手电游客千万不要把手电打向队伍中间，否则鬼吓人时大家都因为看见鬼而被吓到，手电照向队尾后方才可以看不见或看不清鬼。秒拍视频。,2
高精度的测试电缆具有反复弯折下机械相位稳定性好，相位度数变化小的特点。,1
有个职业大腿感觉非常的棒阿只需要摆好姿势,2
刚刚去买鸡排旁边一妹子说我不饿就是嘴有点寂寞顿时让我浮想联翩,2
试题过滤可以进行选择性测试：练习新题，错题重做，星级试题，精华试题，也可以对题型进行过滤，如只练习单选题。,1
傍晚就不该为了保持清醒喝那杯茶，结果悲剧了，睡了40分钟还没睡着，现在迷走神经兴奋，脑袋彻底嗨了，但还是有困意呀。话说今天的妇儿开卷考试真是没怎么看书啊。现在要不要干脆打个手电看书呢？感觉会被室友打死,0
二，韵母宿县方言在韵母方面与普通话有差异的计104个音节，涉及常用汉字206个。,1
当异位于膈肌和(或)胸膜，肺在月经期发生异位子宫内膜的自发性脱落，引起自发性气胸是月经性气胸的主要原因。,1
大号被冻结就小号来纪念一下吧喊了一晚上易烊千玺加油真的要喊吐了哈哈但是看到快要反超还是好激动反超第一时间打卡哈哈哈很棒！！,2
玛德，被玩弄了，有种被强奸的感觉。,0
那儿，只是一片云~海。若，有悟空，该多好！！！,2
点不小追了出去，花灵龙说自己没脸见人了，因为那可是自己的初吻呀。,0
早睡早起多喝水！早上姜丝蜂蜜红枣水，驱寒美容两不误！,2
估摸着小雨开始进入七岁的温顺期了，不似前阵子那样爱炸毛。这两天更是乖到不行。在我上楼前铺好床铺，脱下的衣服也都一件件整齐叠好放在床头。,2
另外，阿赞为古曼童开光所用的咒文，有部份是僧侣不会念诵的，因阿赞开光时的自由度大，故此质素较庙宇开光的厉害得多。,1
每棵小草，都有它摇曳的方向。——《死亡诗社》,1
靠！这个小雨和这对夫妻什么关系？13岁了那么容易信任他们，关系肯定远不了！……有病吧他们！？这种人就该严惩，不怕遭天谴啊，这让人小女孩以后怎么活,0
下个月要喝西北风了还次什么土西北风西北风西北风西北风！！！,0
烦死了追追追追追。。。再追拉黑,0
#看电影打卡#《步履不停》我宽叔啊！果然是家庭剧的巅峰，娓娓道来。人生总是慢一拍，当想起来的时候总是晚了一拍。长长的路上，总会有光。看完后突然好想家，趁着还来得及。,2
#李易峰帮你剪个头#李易峰在麻雀里面饰演的王牌特工真的演技很赞。，看他的眼神，真的感觉特别的害怕，超级恐怖。,2
闹钟定的七点整，6。55醒来的时候总能听到咖啡在屋子路跑来跑去疯玩。6。58的时候它跳上床，6。59手机自动开机轻微振动，它开始喵喵。七点整闹钟响了，它静静窝在我身旁。我睁开眼它居然在睡觉！每每如此让我觉得他们其实是有生物钟的,2
小的时候看那些武打片电影，那些大侠腰里背着一把刀行侠丈义打包不平，现在长大了也回到现实了也背着一把刀为了生活奔波,0
旧人已经辜负了你，你又何必再辜负时光。夜还很长，余生也是，往事就不提了，你还要留点力气，去爱未来那个人。,2
外媒引述莫斯科时报指，普京在紧急内阁会议中说土耳奇击落俄战机实际上已是向俄宣战。,1
和你在一起能给我能量每天高高兴兴起床每晚安心入睡做每件事都充满动力对未来满怀期待我到现在做的最对的一件事就是认识你阴差阳错喜欢你情书的抄的爱你是真的,2
这些画家承袭了17世纪法国肖像的传统，使一种极富装饰性的冠冕堂皇的肖像样式保持很长一段时期。,1
因此，我们要进一步查究：吴汉的家庭和夫妇关系到底怎样？,1
一碗狍子肉都吃了，姑娘的脸上出了汗，也有精神了，她用感谢的目光望着查林，温柔地说了一句：“谢谢大哥救了我。,2
该委员会是按美国国税局作为免税的501(c)(3)组织。,1
隔壁的不是亲妈还在看电视我都这样了,0
这久莫名其妙的很开心，运气太好，心情太好，到现在都毫无睡意！放2张照片，丑点丑点无所谓了，心情好任性,2
想要的太多不敢放弃的太少最后还怪别人给的不够,0
半夜睡不着觉曾经的漫山遍野如今真的是连影子都没有终于知道什么叫珍惜眼前因为眼前会在不经意间蒸发叫你什么也看不到我并不喜欢这样的我因为我失眠了,0
除定期洗澡外，还要注意经常用温水清洁外生殖器，每次性生活前后，要各自清洗一次。,1
情商低的无药可救别以为我是软柿子你tm不好使,0
公司对待绩效考核的态度很是明显：员工最初的战战兢兢到无《太阳》所谓；管理层最初的振臂高呼到一声声叹惜；企业家从最初的激情到不理解及责备。而这一切的变化，让人力资源工作者也是只能暗淡地退场。,0
看了好久的羽绒服，双十一半价699都没钱买,0
我要被niketraining的app搞疯了，死活登录不上去用不了也就算了，还在我用流量的时候更新，费了我270mb！,0
古人有《鳌峰赤壁》诗云：“独上江城宿恨抛，鳌头峰耸接云霄。,1
同学们早安！露肉的季节终于过去了,2
以实际行动争创一流法院，为蜀山地区的高速发展，和谐稳定创造了良好的法治环境。,1
深夜的领悟，立马记录下来，豁然开朗的感觉妙哉,2
不开心双11人在外面买的东西都寄到单位结果签收过的快递丢了丢了丢了,0
又到了一年一度的mako生日~！无论生活如何，愿你笑颜常在！,2
一天天的老虎不发威真拿我当小白兔呢！,0
2015。11。24陪臭臭过的第一个生日，也是领证后第一个重要日子，老早就做好计划可惜只完成了一半，剩下的惊喜就留到明年吧在warawara解决了吃饭问题，西瓜酒很好喝，看着臭臭吃生日蛋糕和长寿面，我很满足。他说许了两个愿，都是和我有关的，臭臭太傻。,2
笑一笑吧！老郑开农场养乳牛，老王去参观老郑的牧场，老郑正在帮乳牛装全自动挤奶器。挤奶器上上下下在乳牛乳头搓动，很俐落的。,2
班车坏了大家干脆下车去铲雪了，嘻嘻,2
双11真是买不得，这都17号了，还这样呢，得啥时候到啊！,0
对马丁靴好失望…原来我真的不适合…,0
最烦的就是别人的请求，自己又不想做，又很难拒绝。搞得好像很理所当然一样！我不是应该的好吧。。不是非要帮你做的,0
9。30收米340昨天的恐怖打字单，打完了晚上睡觉都害怕《白云》九月最后一天，工资还不错哟，完美结尾《不好意思》,2
睡得着个卵，整夜都是“你来做logo吧，你做我放心些“…妈蛋，画好了你就说好瞌睡，我说睡觉了，你说饿了……给老子滚！滚回切,0
下设12个庭室，分别为政治处，办公室，刑庭，民一庭，民二庭，行政庭，审监庭，执行局，立案庭，法警大队，监察室和技术室。,1
为宋拓早本，后归日本中村不折氏。,1
真tm是日了狗了，给了钱说没给，400块是小数目吗？！！！！！亏我还觉得这教练不错,0
建筑多为潮汕民居“下山虎及钢筋混泥土结构楼房。,1
：辽金：长7。7厘米，宽4。7厘米，重28克：白玉，局部有鸡骨白色沁斑：环呈嵴凸状，海棠花瓣形。,1
《柿饼核桃糖》核桃去壳……小心取出核桃仁：抹上麦芽糖或蜂蜜，按原来的样子粘在一起：柿饼去蒂；头尾略切平……竖着切一刀……打开柿饼成片状，一片片铺放在寿司卷帘上，衔接处稍稍重叠，再放上用麦芽糖或蜂蜜粘好的核桃仁，卷成一卷。放置一旁！等形状固定后！再用刀切成一片片……,1
32在图书馆门前“就倒“的一瞬间没忘了把借的书举起来,1
最幸福的事就是可以在课少的时候从23点睡到早上7点~~~,2
去年的这个时间，我应该是刚被推进手术室，等着医生从我肚子里抱出与我合体十个月的小家伙,2
没有家的心情，人畜同感：漂泊无依，背井乡离转身即天涯,0
上以湖水前年较浅，谢墉得自传闻，据以入告，兹既已勘明，免其议处。,1
心情大大的美腻，等着我的第二次包裹轰炸。可是想到自己又老了一岁，有点小担心，过一次少一次,2
吐了半宿，至今惊魂未定，只有那个时候才突然的觉得那么无助，从没有过的恐慌，记得小时候生病，家人会陪在我身边紧紧的握着我的手，那个时候仿佛那双手会给予我力量，让我不害怕，安心入梦，而今你们都不在身边。,0
世界上没有任何一种爱可以比过妈妈对你的爱，曾经我以为真的有，可事实上，除了妈妈，世界上再也没有什么人可以有爸爸妈妈心疼你，爱你，关心你，理解你……,2
在学校期间最好的消磨时光方法就是去ole。blt买各种饮品根本停不下来,2
呀呀呀，本路人刚刚去百度。喊了句杨洋加油！天哪。既能给杨洋投票，又能看到杨洋的美颜。而且满满正能量呀,2
单元门门口有个小妹儿坐拥七八个快递在拆，而我今天一个都没收到，我不服,0
这几天在下雪，是该活动活动一下——一起来打雪仗，堆雪人吧早安~,2
